"gwgroupid","year","egip_claim_gen_irredentism","egip_claim_dir_autonomy1","egip_claim_dir_autonomy2","egip_claim_dir_autonomy3","egip_claim_dir_autonomy4","egip_claim_dir_secession1","egip_claim_dir_secession2","egip_claim_dir_irredentism1","egip_claim_dir_irredentism2","egip_claim_dir_irredentism3","egip_claim"
59001300,2012,,,,,,,,,,,0
59001300,2013,,,,,,,,,,,0
59001300,2014,,,,,,,,,,,
59001300,2015,,,,,,,,,,,
59001300,2016,,,,,,,,,,,
59001300,2017,,,,,,,,,,,
59002000,1969,,,,,,,,,,,0
59002000,1970,,,,,,,,,,,0
59002000,1971,,,,,,,,,,,0
59002000,1972,,,,,,,,,,,0
59002000,1973,,,,,,,,,,,0
59002000,1974,,,,,,,,,,,0
59002000,1975,,,,,,,,,,,0
59002000,1976,,,,,,,,,,,0
59002000,1977,,,,,,,,,,,0
59002000,1978,,,,,,,,,,,0
59002000,1979,,,,,,,,,,,0
59002000,1980,,,,,,,,,,,0
59002000,1981,,,,,,,,,,,0
59002000,1982,,,,,,,,,,,0
59002000,1983,,,,,,,,,,,0
59002000,1984,,,,,,,,,,,0
59002000,1985,,,,,,,,,,,0
59002000,1986,,,,,,,,,,,0
59002000,1987,,,,,,,,,,,0
59002000,1988,,,,,,,,,,,0
59002000,1989,,,,,,,,,,,0
59002000,1990,,,,,,,,,,,0
59002000,1991,,,,,,,,,,,0
59002000,1992,,,,,,,,,,,0
59002000,1993,,,,,,,,,,,0
59002000,1994,,,,,,,,,,,0
59002000,1995,,,,,,,,,,,0
59002000,1996,,,,,,,,,,,0
59002000,1997,,,,,,,,,,,0
59002000,1998,,,,,,,,,,,0
59002000,1999,,,,,,,,,,,0
59002000,2000,,,,,,,,,,,0
59002000,2001,,,,,,,,,,,0
59002000,2002,,,,,,,,,,,0
59002000,2003,,,,,,,,,,,0
59002000,2004,,,,,,,,,,,0
59002000,2005,,,,,,,,,,,0
59002000,2006,,,,,,,,,,,0
59002000,2007,,,,,,,,,,,0
59002000,2008,,,,,,,,,,,0
59002000,2009,,,,,,,,,,,0
59002000,2010,,,,,,,,,,,0
59002000,2011,,,,,,,,,,,0
59002000,2012,,,,,,,,,,,0
59002000,2013,,,,,,,,,,,0
59002000,2014,,,,,,,,,,,
59002000,2015,,,,,,,,,,,
59002000,2016,,,,,,,,,,,
59002000,2017,,,,,,,,,,,
59003000,1969,,,,,,,,,,,0
59003000,1970,,,,,,,,,,,0
59003000,1971,,,,,,,,,,,0
59003000,1972,,,,,,,,,,,0
59003000,1973,,,,,,,,,,,0
59003000,1974,,,,,,,,,,,0
59003000,1975,,,,,,,,,,,0
59003000,1976,,,,,,,,,,,0
59003000,1977,,,,,,,,,,,0
59003000,1978,,,,,,,,,,,0
59003000,1979,,,,,,,,,,,0
59003000,1980,,,,,,,,,,,0
59003000,1981,,,,,,,,,,,0
59003000,1982,,,,,,,,,,,0
59003000,1983,,,,,,,,,,,0
59003000,1984,,,,,,,,,,,0
59003000,1985,,,,,,,,,,,0
59003000,1986,,,,,,,,,,,0
59003000,1987,,,,,,,,,,,0
59003000,1988,,,,,,,,,,,0
59003000,1989,,,,,,,,,,,0
59003000,1990,,,,,,,,,,,0
59003000,1991,,,,,,,,,,,0
59003000,1992,,,,,,,,,,,0
59003000,1993,,,,,,,,,,,0
59003000,1994,,,,,,,,,,,0
59003000,1995,,,,,,,,,,,0
59003000,1996,,,,,,,,,,,0
59003000,1997,,,,,,,,,,,0
59003000,1998,,,,,,,,,,,0
59003000,1999,,,,,,,,,,,0
59003000,2000,,,,,,,,,,,0
59003000,2001,,,,,,,,,,,0
59003000,2002,,,,,,,,,,,0
59003000,2003,,,,,,,,,,,0
59003000,2004,,,,,,,,,,,0
59003000,2005,,,,,,,,,,,0
59003000,2006,,,,,,,,,,,0
59003000,2007,,,,,,,,,,,0
59003000,2008,,,,,,,,,,,0
59003000,2009,,,,,,,,,,,0
59003000,2010,,,,,,,,,,,0
59003000,2011,,,,,,,,,,,0
59003000,2012,,,,,,,,,,,0
59003000,2013,,,,,,,,,,,0
59003000,2014,,,,,,,,,,,
59003000,2015,,,,,,,,,,,
59003000,2016,,,,,,,,,,,
59003000,2017,,,,,,,,,,,
59003100,1969,,,,,,,,,,,0
59003100,1970,,,,,,,,,,,0
59003100,1971,,,,,,,,,,,0
59003100,1972,,,,,,,,,,,0
59003100,1973,,,,,,,,,,,0
59003100,1974,,,,,,,,,,,0
59003100,1975,,,,,,,,,,,0
59003100,1976,,,,,,,,,,,0
59003100,1977,,,,,,,,,,,0
59003100,1978,,,,,,,,,,,0
59003100,1979,,,,,,,,,,,0
59003100,1980,,,,,,,,,,,0
59003100,1981,,,,,,,,,,,0
59003100,1982,,,,,,,,,,,0
59003100,1983,,,,,,,,,,,0
59003100,1984,,,,,,,,,,,0
59003100,1985,,,,,,,,,,,0
59003100,1986,,,,,,,,,,,0
59003100,1987,,,,,,,,,,,0
59003100,1988,,,,,,,,,,,0
59003100,1989,,,,,,,,,,,0
59003100,1990,,,,,,,,,,,0
59003100,1991,,,,,,,,,,,0
59003100,1992,,,,,,,,,,,0
59003100,1993,,,,,,,,,,,0
59003100,1994,,,,,,,,,,,0
59003100,1995,,,,,,,,,,,0
59003100,1996,,,,,,,,,,,0
59003100,1997,,,,,,,,,,,0
59003100,1998,,,,,,,,,,,0
59003100,1999,,,,,,,,,,,0
59003100,2000,,,,,,,,,,,0
59003100,2001,,,,,,,,,,,0
59003100,2002,,,,,,,,,,,0
59003100,2003,,,,,,,,,,,0
59003100,2004,,,,,,,,,,,0
59003100,2005,,,,,,,,,,,0
59003100,2006,,,,,,,,,,,0
59003100,2007,,,,,,,,,,,0
59003100,2008,,,,,,,,,,,0
59003100,2009,,,,,,,,,,,0
59003100,2010,,,,,,,,,,,0
59003100,2011,,,,,,,,,,,0
59003100,2012,,,,,,,,,,,0
59003100,2013,,,,,,,,,,,0
59003100,2014,,,,,,,,,,,
59003100,2015,,,,,,,,,,,
59003100,2016,,,,,,,,,,,
59003100,2017,,,,,,,,,,,
59003200,1969,,,,,,,,,,,0
59003200,1970,,,,,,,,,,,0
59003200,1971,,,,,,,,,,,0
59003200,1972,,,,,,,,,,,0
59003200,1973,,,,,,,,,,,0
59003200,1974,,,,,,,,,,,0
59003200,1975,,,,,,,,,,,0
59003200,1976,,,,,,,,,,,0
59003200,1977,,,,,,,,,,,0
59003200,1978,,,,,,,,,,,0
59003200,1979,,,,,,,,,,,0
59003200,1980,,,,,,,,,,,0
59003200,1981,,,,,,,,,,,0
59003200,1982,,,,,,,,,,,0
59003200,1983,,,,,,,,,,,0
59003200,1984,,,,,,,,,,,0
59003200,1985,,,,,,,,,,,0
59003200,1986,,,,,,,,,,,0
59003200,1987,,,,,,,,,,,0
59003200,1988,,,,,,,,,,,0
59003200,1989,,,,,,,,,,,0
59003200,1990,,,,,,,,,,,0
59003200,1991,,,,,,,,,,,0
59003200,1992,,,,,,,,,,,0
59003200,1993,,,,,,,,,,,0
59003200,1994,,,,,,,,,,,0
59003200,1995,,,,,,,,,,,0
59003200,1996,,,,,,,,,,,0
59003200,1997,,,,,,,,,,,0
59003200,1998,,,,,,,,,,,0
59003200,1999,,,,,,,,,,,0
59003200,2000,,,,,,,,,,,0
59003200,2001,,,,,,,,,,,0
59003200,2002,,,,,,,,,,,0
59003200,2003,,,,,,,,,,,0
59003200,2004,,,,,,,,,,,0
59003200,2005,,,,,,,,,,,0
59003200,2006,,,,,,,,,,,0
59003200,2007,,,,,,,,,,,0
59003200,2008,,,,,,,,,,,0
59003200,2009,,,,,,,,,,,0
59003200,2010,,,,,,,,,,,0
59003200,2011,,,,,,,,,,,0
59003200,2012,,,,,,,,,,,0
59003200,2013,,,,,,,,,,,0
59003200,2014,,,,,,,,,,,
59003200,2015,,,,,,,,,,,
59003200,2016,,,,,,,,,,,
59003200,2017,,,,,,,,,,,
59004000,1969,,,,,,,,,,,0
59004000,1970,,,,,,,,,,,0
59004000,1971,,,,,,,,,,,0
59004000,1972,,,,,,,,,,,0
59004000,1973,,,,,,,,,,,0
59004000,1974,,,,,,,,,,,0
59004000,1975,,,,,,,,,,,0
59004000,1976,,,,,,,,,,,0
59004000,1977,,,,,,,,,,,0
59004000,1978,,,,,,,,,,,0
59004000,1979,,,,,,,,,,,0
59004000,1980,,,,,,,,,,,0
59004000,1981,,,,,,,,,,,0
59004000,1982,,,,,,,,,,,0
59004000,1983,,,,,,,,,,,0
59004000,1984,,,,,,,,,,,0
59004000,1985,,,,,,,,,,,0
59004000,1986,,,,,,,,,,,0
59004000,1987,,,,,,,,,,,0
59004000,1988,,,,,,,,,,,0
59004000,1989,,,,,,,,,,,0
59004000,1990,,,,,,,,,,,0
59004000,1991,,,,,,,,,,,0
59004000,1992,,,,,,,,,,,0
59004000,1993,,,,,,,,,,,0
59004000,1994,,,,,,,,,,,0
59004000,1995,,,,,,,,,,,0
59004000,1996,,,,,,,,,,,0
59004000,1997,,,,,,,,,,,0
59004000,1998,,,,,,,,,,,0
59004000,1999,,,,,,,,,,,0
59004000,2000,,,,,,,,,,,0
59004000,2001,,,,,,,,,,,0
59004000,2002,,,,,,,,,,,0
59004000,2003,,,,,,,,,,,0
59004000,2004,,,,,,,,,,,0
59004000,2005,,,,,,,,,,,0
59004000,2006,,,,,,,,,,,0
59004000,2007,,,,,,,,,,,0
59004000,2008,,,,,,,,,,,0
59004000,2009,,,,,,,,,,,0
59004000,2010,,,,,,,,,,,0
59004000,2011,,,,,,,,,,,0
59004000,2012,,,,,,,,,,,0
59004000,2013,,,,,,,,,,,0
59004000,2014,,,,,,,,,,,
59004000,2015,,,,,,,,,,,
59004000,2016,,,,,,,,,,,
59004000,2017,,,,,,,,,,,
7001000,1946,,,,,,,,,,,0
7001000,1947,,,,,,,,,,,0
7001000,1948,,,,,,,,,,,0
7001000,1949,,,,,,,,,,,0
7001000,1950,,,,,,,,,,,0
7001000,1951,,,,,,,,,,,0
7001000,1952,,,,,,,,,,,0
7001000,1953,,,,,,,,,,,0
7001000,1954,,,,,,,,,,,0
7001000,1955,,,,,,,,,,,0
7001000,1956,,,,,,,,,,,0
7001000,1957,,,,,,,,,,,0
7001000,1958,,,,,,,,,,,0
7001000,1959,,,,,,,,,,,0
7001000,1960,,,,,,,,,,,0
7001000,1961,,,,,,,,,,,0
7001000,1962,,,,,,,,,,,0
7001000,1963,,,,,,,,,,,0
7001000,1964,,,,,,,,,,,0
7001000,1965,,,,,,,,,,,0
7001000,1966,,,,,,,,,,,0
7001000,1967,,,,,,,,,,,0
7001000,1968,,,,,,,,,,,0
7001000,1969,,,,,,,,,,,0
7001000,1970,,,,,,,,,,,0
7001000,1971,,,,,,,,,,,0
7001000,1972,,,,,,,,,,,0
7001000,1973,,,,,,,,,,,0
7001000,1974,,,,,,,,,,,0
7001000,1975,,,,,,,,,,,0
7001000,1976,,,,,,,,,,,0
7001000,1977,,,,,,,,,,,0
7001000,1978,,,,,,,,,,,0
7001000,1979,,,,,,,,,,,0
7001000,1980,,,,,,,,,,,0
7001000,1981,,,,,,,,,,,0
7001000,1982,,,,,,,,,,,0
7001000,1983,,,,,,,,,,,0
7001000,1984,,,,,,,,,,,0
7001000,1985,,,,,,,,,,,0
7001000,1986,,,,,,,,,,,0
7001000,1987,,,,,,,,,,,0
7001000,1988,,,,,,,,,,,0
7001000,1989,,,,,,,,,,,0
7001000,1990,,,,,,,,,,,0
7001000,1991,,,,,,,,,,,0
7001000,1992,,,,,,,,,,,0
7001000,1993,,,,,,,,,,,0
7001000,1994,,,,,,,,,,,0
7001000,1995,,,,,,,,,,,0
7001000,1996,,,,,,,,,,,0
7001000,1997,,,,,,,,,,,0
7001000,1998,,,,,,,,,,,0
7001000,1999,,,,,,,,,,,0
7001000,2000,,,,,,,,,,,0
7001000,2001,,,,,,,,,,,0
7001000,2002,,,,,,,,,,,0
7001000,2003,,,,,,,,,,,0
7001000,2004,,,,,,,,,,,0
7001000,2005,,,,,,,,,,,0
7001000,2006,,,,,,,,,,,0
7001000,2007,,,,,,,,,,,0
7001000,2008,,,,,,,,,,,0
7001000,2009,,,,,,,,,,,0
7001000,2010,,,,,,,,,,,0
7001000,2011,,,,,,,,,,,0
7001000,2012,,,,,,,,,,,0
7001000,2013,,,,,,,,,,,0
7001000,2014,0,,,,,,,,,,0
7001000,2015,0,,,,,,,,,,0
7001000,2016,0,,,,,,,,,,0
7001000,2017,0,,,,,,,,,,0
7002000,1946,,,,,,,,,,,0
7002000,1947,,,,,,,,,,,0
7002000,1948,,,,,,,,,,,0
7002000,1949,,,,,,,,,,,0
7002000,1950,,,,,,,,,,,0
7002000,1951,,,,,,,,,,,0
7002000,1952,,,,,,,,,,,0
7002000,1953,,,,,,,,,,,0
7002000,1954,,,,,,,,,,,0
7002000,1955,,,,,,,,,,,0
7002000,1956,,,,,,,,,,,0
7002000,1957,,,,,,,,,,,0
7002000,1958,,,,,,,,,,,0
7002000,1959,,,,,,,,,,,0
7002000,1960,,,,,,,,,,,0
7002000,1961,,,,,,,,,,,0
7002000,1962,,,,,,,,,,,0
7002000,1963,,,,,,,,,,,0
7002000,1964,,,,,,,,,,,0
7002000,1965,,,,,,,,,,,0
7002000,1966,,,,,,,,,,,0
7002000,1967,,,,,,,,,,,0
7002000,1968,,,,,,,,,,,0
7002000,1969,,,,,,,,,,,0
7002000,1970,,,,,,,,,,,0
7002000,1971,,,,,,,,,,,0
7002000,1972,,,,,,,,,,,0
7002000,1973,,,,,,,,,,,0
7002000,1974,,,,,,,,,,,0
7002000,1975,,,,,,,,,,,0
7002000,1976,,,,,,,,,,,0
7002000,1977,,,,,,,,,,,0
7002000,1978,,,,,,,,,,,0
7002000,1979,,,,,,,,,,,0
7002000,1980,,,,,,,,,,,0
7002000,1981,,,,,,,,,,,0
7002000,1982,,,,,,,,,,,0
7002000,1983,,,,,,,,,,,0
7002000,1984,,,,,,,,,,,0
7002000,1985,,,,,,,,,,,0
7002000,1986,,,,,,,,,,,0
7002000,1987,,,,,,,,,,,0
7002000,1988,,,,,,,,,,,0
7002000,1989,,,,,,,,,,,0
7002000,1990,,,,,,,,,,,0
7002000,1991,,,,,,,,,,,0
7002000,1992,,,,,,,,,,,0
7002000,1993,,,,,,,,,,,0
7002000,1994,,,,,,,,,,,0
7002000,1995,,,,,,,,,,,0
7002000,1996,,,,,,,,,,,0
7002000,1997,,,,,,,,,,,0
7002000,1998,,,,,,,,,,,0
7002000,1999,,,,,,,,,,,0
7002000,2000,,,,,,,,,,,0
7002000,2001,,,,,,,,,,,0
7002000,2002,,,,,,,,,,,0
7002000,2003,,,,,,,,,,,0
7002000,2004,,,,,,,,,,,0
7002000,2005,,,,,,,,,,,0
7002000,2006,,,,,,,,,,,0
7002000,2007,,,,,,,,,,,0
7002000,2008,,,,,,,,,,,0
7002000,2009,,,,,,,,,,,0
7002000,2010,,,,,,,,,,,0
7002000,2011,,,,,,,,,,,0
7002000,2012,,,,,,,,,,,0
7002000,2013,,,,,,,,,,,0
7002000,2014,,,,,,,,,,,
7002000,2015,,,,,,,,,,,
7002000,2016,,,,,,,,,,,
7002000,2017,,,,,,,,,,,
7003000,1946,,,,,,,,,,,0
7003000,1947,,,,,,,,,,,0
7003000,1948,,,,,,,,,,,0
7003000,1949,,,,,,,,,,,0
7003000,1950,,,,,,,,,,,0
7003000,1951,,,,,,,,,,,0
7003000,1952,,,,,,,,,,,0
7003000,1953,,,,,,,,,,,0
7003000,1954,,,,,,,,,,,0
7003000,1955,,,,,,,,,,,0
7003000,1956,,,,,,,,,,,0
7003000,1957,,,,,,,,,,,0
7003000,1958,,,,,,,,,,,0
7003000,1959,,,,,,,,,,,0
7003000,1960,,,,,,,,,,,0
7003000,1961,,,,,,,,,,,0
7003000,1962,,,,,,,,,,,0
7003000,1963,,,,,,,,,,,0
7003000,1964,,,,,,,,,,,0
7003000,1965,,,,,,,,,,,0
7003000,1966,,,,,,,,,,,0
7003000,1967,,,,,,,,,,,0
7003000,1968,,,,,,,,,,,0
7003000,1969,,,,,,,,,,,0
7003000,1970,,,,,,,,,,,0
7003000,1971,,,,,,,,,,,0
7003000,1972,,,,,,,,,,,0
7003000,1973,,,,,,,,,,,0
7003000,1974,,,,,,,,,,,0
7003000,1975,,,,,,,,,,,0
7003000,1976,,,,,,,,,,,0
7003000,1977,,,,,,,,,,,0
7003000,1978,,,,,,,,,,,0
7003000,1979,,,,,,,,,,,0
7003000,1980,,,,,,,,,,,0
7003000,1981,,,,,,,,,,,0
7003000,1982,,,,,,,,,,,0
7003000,1983,,,,,,,,,,,0
7003000,1984,,,,,,,,,,,0
7003000,1985,,,,,,,,,,,0
7003000,1986,,,,,,,,,,,0
7003000,1987,,,,,,,,,,,0
7003000,1988,,,,,,,,,,,0
7003000,1989,,,,,,,,,,,0
7003000,1990,,,,,,,,,,,0
7003000,1991,,,,,,,,,,,0
7003000,1992,,,,,,,,,,,0
7003000,1993,,,,,,,,,,,0
7003000,1994,,,,,,,,,,,0
7003000,1995,,,,,,,,,,,0
7003000,1996,,,,,,,,,,,0
7003000,1997,,,,,,,,,,,0
7003000,1998,,,,,,,,,,,0
7003000,1999,,,,,,,,,,,0
7003000,2000,,,,,,,,,,,0
7003000,2001,,,,,,,,,,,0
7003000,2002,,,,,,,,,,,0
7003000,2003,,,,,,,,,,,0
7003000,2004,,,,,,,,,,,0
7003000,2005,,,,,,,,,,,0
7003000,2006,,,,,,,,,,,0
7003000,2007,,,,,,,,,,,0
7003000,2008,,,,,,,,,,,0
7003000,2009,,,,,,,,,,,0
7003000,2010,,,,,,,,,,,0
7003000,2011,,,,,,,,,,,0
7003000,2012,,,,,,,,,,,0
7003000,2013,,,,,,,,,,,0
7003000,2014,,,,,,,,,,,
7003000,2015,,,,,,,,,,,
7003000,2016,,,,,,,,,,,
7003000,2017,,,,,,,,,,,
7009000,1946,,,,,,,,,,,0
7009000,1947,,,,,,,,,,,0
7009000,1948,,,,,,,,,,,0
7009000,1949,,,,,,,,,,,0
7009000,1950,,,,,,,,,,,0
7009000,1951,,,,,,,,,,,0
7009000,1952,,,,,,,,,,,0
7009000,1953,,,,,,,,,,,0
7009000,1954,,,,,,,,,,,0
7009000,1955,,,,,,,,,,,0
7009000,1956,,,,,,,,,,,0
7009000,1957,,,,,,,,,,,0
7009000,1958,,,,,,,,,,,0
7009000,1959,,,,,,,,,,,0
7009000,1960,,,,,,,,,,,0
7009000,1961,,,,,,,,,,,0
7009000,1962,,,,,,,,,,,0
7009000,1963,,,,,,,,,,,0
7009000,1964,,,,,,,,,,,0
7009000,1965,,,,,,,,,,,0
7009000,1966,,,,,,,,,,,0
7009000,1967,,,,,,,,,,,0
7009000,1968,,,,,,,,,,,0
7009000,1969,,,,,,,,,,,0
7009000,1970,,,,,,,,,,,0
7009000,1971,,,,,,,,,,,0
7009000,1972,,,,,,,,,,,0
7009000,1973,,,,,,,,,,,0
7009000,1974,,,,,,,,,,,0
7009000,1975,,,,,,,,,,,0
7009000,1976,,,,,,,,,,,0
7009000,1977,,,,,,,,,,,0
7009000,1978,,,,,,,,,,,0
7009000,1979,,,,,,,,,,,0
7009000,1980,,,,,,,,,,,0
7009000,1981,,,,,,,,,,,0
7009000,1982,,,,,,,,,,,0
7009000,1983,,,,,,,,,,,0
7009000,1984,,,,,,,,,,,0
7009000,1985,,,,,,,,,,,0
7009000,1986,,,,,,,,,,,0
7009000,1987,,,,,,,,,,,0
7009000,1988,,,,,,,,,,,0
7009000,1989,,,,,,,,,,,0
7009000,1990,,,,,,,,,,,0
7009000,1991,,,,,,,,,,,0
7009000,1992,,,,,,,,,,,0
7009000,1993,,,,,,,,,,,0
7009000,1994,,,,,,,,,,,0
7009000,1995,,,,,,,,,,,0
7009000,1996,,,,,,,,,,,0
7009000,1997,,,,,,,,,,,0
7009000,1998,,,,,,,,,,,0
7009000,1999,,,,,,,,,,,0
7009000,2000,,,,,,,,,,,0
7009000,2001,,,,,,,,,,,0
7009000,2002,,,,,,,,,,,0
7009000,2003,,,,,,,,,,,0
7009000,2004,,,,,,,,,,,0
7009000,2005,,,,,,,,,,,0
7009000,2006,,,,,,,,,,,0
7009000,2007,,,,,,,,,,,0
7009000,2008,,,,,,,,,,,0
7009000,2009,,,,,,,,,,,0
7009000,2010,,,,,,,,,,,0
7009000,2011,,,,,,,,,,,0
7009000,2012,,,,,,,,,,,0
7009000,2013,,,,,,,,,,,0
7009000,2014,,,,,,,,,,,
7009000,2015,,,,,,,,,,,
7009000,2016,,,,,,,,,,,
7009000,2017,,,,,,,,,,,
35901000,1991,,,,,,,,,,,0
35901000,1992,,,,,,,,,,,0
35901000,1993,,,,,,,,,,,0
35901000,1994,,,,,,,,,,,0
35901000,1995,,,,,,,,,,,0
35901000,1996,,,,,,,,,,,0
35901000,1997,,,,,,,,,,,0
35901000,1998,,,,,,,,,,,0
35901000,1999,,,,,,,,,,,0
35901000,2000,,,,,,,,,,,0
35901000,2001,,,,,,,,,,,0
35901000,2002,,,,,,,,,,,0
35901000,2003,,,,,,,,,,,0
35901000,2004,,,,,,,,,,,0
35901000,2005,,,,,,,,,,,0
35901000,2006,,,,,,,,,,,0
35901000,2007,,,,,,,,,,,0
35901000,2008,,,,,,,,,,,0
35901000,2009,,,,,,,,,,,0
35901000,2010,,,,,,,,,,,0
35901000,2011,,,,,,,,,,,0
35901000,2012,,,,,,,,,,,0
35901000,2013,,,,,,,,,,,0
35901000,2014,0,,,,,,,,,,0
35901000,2015,0,,,,,,,,,,0
35901000,2016,0,,,,,,,,,,0
35901000,2017,0,,,,,,,,,,0
35903000,1991,,,,,,,,,,,0
35903000,1992,,,,,,,,,,,0
35903000,1993,,,,,,,,,,,0
35903000,1994,,,,,,,,,,,0
35903000,1995,,,,,,,,,,,0
35903000,1996,,,,,,,,,,,0
35903000,1997,,,,,,,,,,,0
35903000,1998,,,,,,,,,,,0
35903000,1999,,,,,,,,,,,0
35903000,2000,,,,,,,,,,,0
35903000,2001,,,,,,,,,,,0
35903000,2002,,,,,,,,,,,0
35903000,2003,,,,,,,,,,,0
35903000,2004,,,,,,,,,,,0
35903000,2005,,,,,,,,,,,0
35903000,2006,,,,,,,,,,,0
35903000,2007,,,,,,,,,,,0
35903000,2008,,,,,,,,,,,0
35903000,2009,,,,,,,,,,,0
35903000,2010,,,,,,,,,,,0
35903000,2011,,,,,,,,,,,0
35903000,2012,,,,,,,,,,,0
35903000,2013,,,,,,,,,,,0
35903000,2014,,,,,,,,,,,
35903000,2015,,,,,,,,,,,
35903000,2016,,,,,,,,,,,
35903000,2017,,,,,,,,,,,
35904000,1991,,,,,,,,,,,0
35904000,1992,,,,,,,,,,,0
35904000,1993,,,,,,,,,,,0
35904000,1994,,,,,,,,,,,0
35904000,1995,,,,,,,,,,,0
35904000,1996,,,,,,,,,,,0
35904000,1997,,,,,,,,,,,0
35904000,1998,,,,,,,,,,,0
35904000,1999,,,,,,,,,,,0
35904000,2000,,,,,,,,,,,0
35904000,2001,,,,,,,,,,,0
35904000,2002,,,,,,,,,,,0
35904000,2003,,,,,,,,,,,0
35904000,2004,,,,,,,,,,,0
35904000,2005,,,,,,,,,,,0
35904000,2006,,,,,,,,,,,0
35904000,2007,,,,,,,,,,,0
35904000,2008,,,,,,,,,,,0
35904000,2009,,,,,,,,,,,0
35904000,2010,,,,,,,,,,,0
35904000,2011,,,,,,,,,,,0
35904000,2012,,,,,,,,,,,0
35904000,2013,,,,,,,,,,,0
35904000,2014,,,,,,,,,,,
35904000,2015,,,,,,,,,,,
35904000,2016,,,,,,,,,,,
35904000,2017,,,,,,,,,,,
35905000,1991,,,,,,,,,,,0
35905000,1992,,,,,,,,,,,0
35905000,1993,,,,,,,,,,,0
35905000,1994,,,,,,,,,,,0
35905000,1995,,,,,,,,,,,0
35905000,1996,,,,,,,,,,,0
35905000,1997,,,,,,,,,,,0
35905000,1998,,,,,,,,,,,0
35905000,1999,,,,,,,,,,,0
35905000,2000,,,,,,,,,,,0
35905000,2001,,,,,,,,,,,0
35905000,2002,,,,,,,,,,,0
35905000,2003,,,,,,,,,,,0
35905000,2004,,,,,,,,,,,0
35905000,2005,,,,,,,,,,,0
35905000,2006,,,,,,,,,,,0
35905000,2007,,,,,,,,,,,0
35905000,2008,,,,,,,,,,,0
35905000,2009,,,,,,,,,,,0
35905000,2010,,,,,,,,,,,0
35905000,2011,,,,,,,,,,,0
35905000,2012,,,,,,,,,,,0
35905000,2013,,,,,,,,,,,0
35905000,2014,,,,,,,,,,,
35905000,2015,,,,,,,,,,,
35905000,2016,,,,,,,,,,,
35905000,2017,,,,,,,,,,,
71202000,1946,,,,,,,,,,,0
71202000,1947,,,,,,,,,,,0
71202000,1948,,,,,,,,,,,0
71202000,1949,,,,,,,,,,,0
71202000,1950,,,,,,,,,,,0
71202000,1951,,,,,,,,,,,0
71202000,1952,,,,,,,,,,,0
71202000,1953,,,,,,,,,,,0
71202000,1954,,,,,,,,,,,0
71202000,1955,,,,,,,,,,,0
71202000,1956,,,,,,,,,,,0
71202000,1957,,,,,,,,,,,0
71202000,1958,,,,,,,,,,,0
71202000,1959,,,,,,,,,,,0
71202000,1960,,,,,,,,,,,0
71202000,1961,,,,,,,,,,,0
71202000,1962,,,,,,,,,,,0
71202000,1963,,,,,,,,,,,0
71202000,1964,,,,,,,,,,,0
71202000,1965,,,,,,,,,,,0
71202000,1966,,,,,,,,,,,0
71202000,1967,,,,,,,,,,,0
71202000,1968,,,,,,,,,,,0
71202000,1969,,,,,,,,,,,0
71202000,1970,,,,,,,,,,,0
71202000,1971,,,,,,,,,,,0
71202000,1972,,,,,,,,,,,0
71202000,1973,,,,,,,,,,,0
71202000,1974,,,,,,,,,,,0
71202000,1975,,,,,,,,,,,0
71202000,1976,,,,,,,,,,,0
71202000,1977,,,,,,,,,,,0
71202000,1978,,,,,,,,,,,0
71202000,1979,,,,,,,,,,,0
71202000,1980,,,,,,,,,,,0
71202000,1981,,,,,,,,,,,0
71202000,1982,,,,,,,,,,,0
71202000,1983,,,,,,,,,,,0
71202000,1984,,,,,,,,,,,0
71202000,1985,,,,,,,,,,,0
71202000,1986,,,,,,,,,,,0
71202000,1987,,,,,,,,,,,0
71202000,1988,,,,,,,,,,,0
71202000,1989,,,,,,,,,,,0
71202000,1990,,,,,,,,,,,0
71202000,1991,,,,,,,,,,,0
71202000,1992,,,,,,,,,,,0
71202000,1993,,,,,,,,,,,0
71202000,1994,,,,,,,,,,,0
71202000,1995,,,,,,,,,,,0
71202000,1996,,,,,,,,,,,0
71202000,1997,,,,,,,,,,,0
71202000,1998,,,,,,,,,,,0
71202000,1999,,,,,,,,,,,0
71202000,2000,,,,,,,,,,,0
71202000,2001,,,,,,,,,,,0
71202000,2002,,,,,,,,,,,0
71202000,2003,,,,,,,,,,,0
71202000,2004,,,,,,,,,,,0
71202000,2005,,,,,,,,,,,0
71202000,2006,,,,,,,,,,,0
71202000,2007,,,,,,,,,,,0
71202000,2008,,,,,,,,,,,0
71202000,2009,,,,,,,,,,,0
71202000,2010,,,,,,,,,,,0
71202000,2011,,,,,,,,,,,0
71202000,2012,,,,,,,,,,,0
71202000,2013,,,,,,,,,,,0
71202000,2014,,,,,,,,,,,
71202000,2015,,,,,,,,,,,
71202000,2016,,,,,,,,,,,
71202000,2017,,,,,,,,,,,
71203000,1946,,,,,,,,,,,0
71203000,1947,,,,,,,,,,,0
71203000,1948,,,,,,,,,,,0
71203000,1949,,,,,,,,,,,0
71203000,1950,,,,,,,,,,,0
71203000,1951,,,,,,,,,,,0
71203000,1952,,,,,,,,,,,0
71203000,1953,,,,,,,,,,,0
71203000,1954,,,,,,,,,,,0
71203000,1955,,,,,,,,,,,0
71203000,1956,,,,,,,,,,,0
